date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
2/20/21,202107,OK,40,-10006,-5186,-5381,-6286,-20364,4838,473.65,981,736.965,612.0698,684.3945,466.3253,741.547,515.281,885.0371,624.3081,1014.5064,755.5107,657.1868,449.0819,747.2583,522.2396,896.4206,634.8623,1035.6569,744.2759,954.9997,679.4603,767.9862,511.6637,784.4175,531.4558,815.5045,575.2672,565691,240890,229.5957957,131.083282,526.7821296,36.3696188,193.8640393,,,6042,38590,44632,0,1492,161,12143,456,156.3333333,0,4155,161,6.7580792,0,8.8544918,,
2/27/21,202108,OK,40,560,39,-1303,585,-5805,1075,929.87,887,1117.4332,932.7913,1018.0548,683.694,1092.605,748.3009,1348.9507,941.4304,1638.8561,1216.513,952.6898,641.216,1101.8916,759.1478,1379.6855,967.5983,1702.8798,1219.7339,1520.1097,1078.149,1216.936,807.4321,1201.4132,808.8925,1240.7351,864.5871,651825,346826,256.566505,127.955142,0,38.4003489,235.4813921,,,5484,88634,94118,0,1150,224,7931,303,,,4379,224,6.5618438,0,7.4806787,,
3/6/21,202109,OK,40,596,241,-368,254,-2360,400,801.19,575,,,,,,,,,,,,,,,,,,,,,,,,,,,767445,437663,318.1715011,97.0536447,0,49.1183103,289.0533506,,,3756,50231,53987,0,796,155,-406494,248,,,4534,155,5.8416939,0,5.3834904,,
1/4/20,202001,OR,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,737,0,0,0,0,0,0,201,2.2
1/11/20,202002,OR,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,764,0,0,0,0,0,0,203,1.6
1/18/20,202003,OR,41,,,,,,,662.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,769,5,0,0,0,0,0,200,1.5
1/25/20,202004,OR,41,,,,,,,792.41,,607.2323,579.0181,585.9528,562.7175,551.7059,531.8594,639.4731,617.8632,835.597,807.4334,519.233,498.4837,572.8524,551.1161,632.7488,611.8924,869.4034,841.9813,845.4423,817.3728,782.2512,746.9744,641.3306,619.5582,626.3799,604.1542,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0,200,1.5
2/1/20,202005,OR,41,,,,,,,773.79,,707.7203,678.1006,686.0062,665.2427,644.2515,625.6421,751.032,727.9443,966.701,934.8064,603.8185,586.3816,676.8459,655.1687,744.8413,721.8994,1000.6043,971.5293,973.7398,945.1906,924.5318,889.7091,749.285,727.7609,731.7651,709.6789,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,728,0,0,0,0,0,0,201,1.7
2/8/20,202006,OR,41,,,,,,,789.68,,708.4663,693.149,709.0895,696.9854,649.7142,639.0026,744.2196,733.0841,944.4026,931.9255,614.9371,605.096,678.0534,665.9866,746.5699,735.5549,987.3796,975.4248,967.9176,956.2042,939.4981,923.435,754.2578,742.4997,731.5994,720.4855,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,727,9,0,0,0,0,0,201,1.7
2/15/20,202007,OR,41,113,-60,90,-15,-27,0,845.54,,766.2344,733.7833,736.6769,707.0388,699.0017,672.377,814.8815,787.246,1062.7207,1039.1639,647.4273,622.0017,735.6933,706.9699,814.6665,788.3265,1091.2684,1063.9102,1072.6311,1047.9441,1003.3429,970.6807,811.9042,780.9083,796.4534,769.3298,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,783,69,0,0,0,0,0,205,1.6
2/22/20,202008,OR,41,1945,601,7004,415,-485,-49,894.92,,768.9979,727.3432,738.7371,693.4293,705.7406,669.3581,812.112,778.9152,1058.7157,1037.3111,645.4283,605.2946,734.5254,697.0351,811.2705,778.2547,1099.123,1074.5373,1072.1444,1041.9199,1036.0126,993.2252,808.1726,764.3569,797.9151,763.1598,0,0,0,0,0,0,0,5.015083361,,0,0,0,0,0,0,0,0,733,15,0,0,0,0,0,203,1.7
2/29/20,202009,OR,41,2380,850,4055,657,449,-189,859.86,,804.9904,761.0266,795.3103,743.6443,745.8971,706.7474,852.5132,817.7243,1062.4751,1028.861,708.0514,663.1495,778.3981,738.0534,855.3292,817.2739,1089.7194,1056.3774,1090.0999,1046.7981,1071.3176,1016.6243,855.8815,806.5587,832.6261,794.2715,0,0,0,0,0,0,0,4.456202397,,0,0,0,0,0,0,0,0,735,13,0,0,0,0,0,203,1.9
3/7/20,202010,OR,41,2608,1769,4269,652,409,-118,833.41,,782.4312,734.9468,786.125,731.4133,730.9667,688.8628,828.8697,788.9946,1006.784,965.6431,697.6299,652.4334,759.1012,715.77,837.8954,795.1565,1040.6779,995.0536,1050.9819,1000.9661,1042.1595,981.8661,837.324,785.2313,809.0547,766.3879,0,0,0,0,0,0,0,4.697414634,0.1,3,64,0,0,0,0,0,0,788,59,0,0,0,0,0,204,3.3
3/14/20,202011,OR,41,1445,2253,4546,112,-126,101,742.34,,446.3733,400.8319,453.0729,403.2497,423.5824,384.6853,474.0481,431.8739,573.8208,527.2911,403.3896,361.6708,439.0668,397.8656,474.8128,431.709,600.0516,550.7156,597.5383,546.7533,570.8079,515.2826,477.1947,429.7698,466.6684,424.0314,0,0,0,0,0,0,0,5.075301585,0.5,27,273,0,0,0,0,0,0,745,25,0,0,0,0,0,203,5
3/21/20,202012,OR,41,-3849,2181,7729,-1217,-5089,1132,550.63,,348.2256,309.1521,341.4622,300.7585,351.253,317.7128,372.8871,338.7596,398.3357,359.9584,357.6378,319.622,360.9406,325.4563,376.0137,339.9819,362.5616,326.4316,411.1949,367.935,423.7183,376.3223,387.3183,346.2394,357.0849,322.2199,0,0,0,0,0,0,0,4.329358683,1.6,84,1666,0,0,0,3,0,0,773.6666667,55.66666667,4,4,0,0,0,203,6.9
3/28/20,202013,OR,41,-9149,-2787,190,-3524,-8482,1908,380.8,,232.1573,197.5605,235.6274,198.219,237.6621,206.9009,244.8597,213.6877,241.7037,208.1106,252.5997,216.2223,242.8355,210.6248,245.7701,213.0383,215.8795,185.519,254.7998,215.6274,272.3351,229.0142,260.7044,222.8954,235.0876,203.6126,0,0,0,0,0,0,0,2.741387894,3.9,300,6507,0,31,0,9,0,102,763.3333333,55.33333333,13,9,0,0,0,205,6.5
4/4/20,202014,OR,41,-8958,-2805,-1229,-3812,-9025,1987,371.38,,245.9208,202.7424,248.4392,206.3705,251.9741,215.3493,255.6921,219.086,253.0211,214.8464,267.3582,226.7701,255.8053,218.343,256.9716,218.6689,225.8364,190.1308,275.4781,228.8239,288.8865,237.944,279.6719,234.8403,245.6816,209.4871,0,0,0,0,0,0,0,1.398859866,4,485,8025,9569,263,0,10,0,102,769.6666667,76.66666667,22,9,0,0,0,203,5.6
4/11/20,202015,OR,41,-6174,-1653,3179,-3731,-9097,1851,413.9,,246.8773,196.569,242.9979,198.2387,251.222,209.9026,258.8735,217.7952,257.4043,214.1094,262.8469,219.015,257.4613,215.4655,260.5979,216.6842,224.8382,185.7839,268.1242,219.6296,276.7172,223.1133,276.2212,227.7743,247.4117,206.6383,0,0,0,0,0,0,0,0.825121568,2.9,422,7771,14721,353,193,22,0,122,760.6666667,64.66666667,48,26,5.717088,7.110927951,5.5159186,202,4.2
4/18/20,202016,OR,41,-5349,-1727,3478,-4115,-8768,1791,447.31,,214.4484,150.1355,219.141,158.3969,222.9523,164.3446,225.5504,168.8961,219.9796,162.4568,236.2365,173.7876,230.025,170.2122,225.5372,166.3847,192.1116,141.6109,231.6928,168.7226,237.7257,169.1529,240.0257,175.2239,218.1848,161.5301,0,0,0,0,0,0,0,0.639076502,3.1,464,10230,13293,319,576,26,0,101,756.6666667,73.66666667,72,24,6.6645078,50.95411022,5.9382683,203,3
4/25/20,202017,OR,41,-4930,-1478,2448,-3745,-8503,1789,480.27,,273.9124,203.0128,272.6485,207.8463,280.7506,219.6241,287.7005,227.4327,280.8245,217.3116,293.5829,229.5148,288.944,226.8607,288.1454,223.4066,246.8011,190.6633,292.2353,223.8346,299.3073,225.0415,303.7267,235.0202,276.1291,215.7813,0,0,0,0,0,0,0,0.677534189,2.6,392,8779,16262,244,489,16,0,93,760,85,87,15,5.5722066,48.10958687,5.7202847,202,2.6
5/2/20,202018,OR,41,-3999,-542,3111,-2794,-8172,1515,522.09,,303.6707,222.8411,303.8486,230.043,311.2152,241.0032,318.1589,247.8992,309.8782,235.0136,327.8757,254.8355,319.5358,247.3833,318.7048,244.2259,272.5463,206.4774,318.6732,240.0922,333.6252,247.072,334.7332,256.2214,306.4629,236.4408,0,0,0,0,0,0,0,0.288943464,1.6,402,12282,20304,197,443,18,0,71,709,35,109,22,3.289379,42.05369789,3.2728366,202,2.2
5/9/20,202019,OR,41,-3326,937,6033,-2032,-7588,1472,588.06,,365.3454,276.8914,361.545,281.7328,372.2426,297.0088,384.3216,309.402,382.8784,303.4547,392.7197,313.4933,385.249,308.268,383.3857,303.7306,333.5764,262.9087,384.6322,302.2908,391.5916,302.1029,399.2856,315.9386,370.7199,295.4819,0,0,0,0,0,0,0,0.229377045,1.1,489,14028,22449,146,323,20,1125,68,696.6666667,28.66666667,127,18,3.4794437,41.81152769,4.0697738,205,1.7
5/16/20,202020,OR,41,-3734,140,2951,-2115,-7228,1525,454.65,,357.2097,272.0611,354.4474,276.8889,365.4849,292.8009,373.6224,301.8442,370.3541,293.621,382.5809,306.51,374.4323,300.9667,376.2632,298.8872,326.1713,257.046,380.761,299.3858,391.0611,302.4918,391.158,310.31,361.1641,288.7397,0,0,0,0,0,0,0,0.075707971,1.1,473,16340,25579,142,280,13,281,32,711.3333333,41.33333333,137,10,2.790409,25.01694166,3.6304657,203,1.6
5/23/20,202021,OR,41,-2455,454,5226,-1221,-6611,1376,706.77,,418.3659,318.7757,407.4477,316.0802,424.1256,338.3886,443.3961,357.5226,442.8054,351.858,437.9833,348.9408,434.7802,348.0975,444.1374,352.1633,396.7903,312.8623,448.6684,354.089,455.9406,353.4114,457.3613,362.5104,424.199,337.9285,0,0,0,0,0,0,0,0.16555499,1.3,323,18010,28318,105,300,10,-30,46,742,77,147,10,2.4280359,0,2.2877711,203,1.4
5/30/20,202022,OR,41,-1280,908,8983,-852,-7153,1240,771.03,,425.9368,327.9601,418.1119,325.3178,426.2703,343.036,451.3542,367.0408,461.0323,372.1366,444.4211,356.2002,440.4644,354.7884,453.1346,362.5627,411.972,329.8894,466.1874,372.3368,477.8145,375.6404,463.3037,370.5773,432.3139,347.3792,0,0,0,0,0,0,0,0.07624856,0.8,267,14575,25848,127,254,4,605,34,744.3333333,81.33333333,153,6,2.5098746,0,3.143536,203,1.3
6/6/20,202023,OR,41,-127,1681,8577,-281,-5378,1074,808.19,,481.3277,369.1724,470.9162,365.1759,488.8834,391.1425,508.6715,411.3353,528.6155,424.948,499.1031,397.8319,498.9328,399.5661,515.5554,411.2366,475.9709,379.204,536.3638,424.2497,545.8743,427.4768,523.7212,416.4101,491.4892,393.136,0,0,0,0,0,0,0,0.00739357,1.4,439,20126,30822,105,232,10,233,48,680.3333333,21.33333333,161,8,1.9815652,0,2.2254565,205,1.3
6/13/20,202024,OR,41,-270,1182,7029,-191,-5433,1099,848.45,,500.8941,390.3707,482.9425,377.7662,500.3629,403.6944,534.6841,438.238,578.8133,472.5617,510.4411,410.9543,513.6554,415.5603,544.0266,439.3349,518.4252,418.1018,575.6259,461.3345,577.7905,458.9916,547.9612,440.7761,514.0041,415.7639,0,0,0,0,0,0,0,0.100852875,1.1,807,22136,37074,122,294,12,156,56,722,65,173,12,2.5058424,0,2.5899824,203,1.4
6/20/20,202025,OR,41,564,1625,9861,276,-5472,863,951.38,,496.556,380.7624,472.7601,360.9518,494.4989,391.9951,525.6401,423.9732,584.0276,472.849,498.4791,392.2295,506.0112,402.7965,534.3076,424.5683,527.8456,420.7174,571.6902,451.9452,568.8271,445.9878,540.0823,426.9874,509.224,404.9825,0,0,0,0,0,0,0,0.225934919,2.3,1195,26533,45932,154,344,15,163,71,727,64,189,16,2.0293552,0,2.1827136,204,1.5
6/27/20,202026,OR,41,1171,1936,12842,863,-5587,733,1034.27,,508.0433,393.6798,488.3279,376.0079,505.0554,403.5065,537.5639,435.3089,597.1902,491.1588,516.0283,409.3834,513.8484,411.5214,543.3358,436.2902,546.4432,439.8439,584.3108,466.808,579.4858,462.4667,549.5153,438.2824,521.9769,418.5294,0,0,0,0,0,0,0,0.075366594,2.2,1246,21705,48642,206,378,14,116,76,684,24,202,13,2.255552,0,2.8188406,204,1.8
7/4/20,202027,OR,41,1442,2331,10699,680,-6624,848,1010.23,,470.0059,350.8242,446.1598,331.7488,467.0957,358.7157,500.8354,392.2082,556.0131,448.0619,472.67,362.4126,476.3927,367.4009,504.9997,393.1859,509.9767,399.1212,545.4097,426.2304,556.0992,431.0301,509.7403,394.483,483.2979,374.4935,0,0,0,0,0,0,0,0.202120828,2.2,1818,36046,54126,194,358,7,110,47,751.3333333,100.3333333,213,11,2.5189413,0,2.9879488,203,2.3
7/11/20,202028,OR,41,1202,1625,12400,856,-5846,785,1065.66,,446.8135,339.7596,426.6258,321.621,440.7577,343.5098,476.2819,379.3491,533.1784,435.9571,445.4279,347.11,453.6139,356.2564,480.9934,380.3752,489.0056,386.4731,519.041,409.0792,538.4171,425.049,485.5042,381.5551,459.7234,361.8565,0,0,0,0,0,0,0,0.2950061,3.7,1818,30220,54473,180,392,23,250,111,707.3333333,58.33333333,232,19,3.4633011,0,4.1643015,202,2.6
7/18/20,202029,OR,41,1185,1711,13216,610,-5610,753,1102.6,,449.2766,337.4108,425.109,316.8868,443.2286,340.5821,479.3309,377.2931,537.2488,432.9888,443.1945,341.1375,454.2391,351.2735,482.1062,376.2487,498.5783,389.978,525.091,408.4607,540.2968,421.6348,488.6684,378.1625,461.4671,358.6274,0,0,0,0,0,0,0,0.142904782,3.3,2348,35077,58459,227,423,22,190,147,749.6666667,95.66666667,257,25,2.6810764,0,3.054891,205,2.8
7/25/20,202030,OR,41,1456,1669,13183,617,-5632,735,1116.04,71,451.4928,342.8792,426.1675,318.9529,447.4377,345.3754,485.4726,383.3026,548.0045,443.9322,447.4599,346.1876,457.1125,354.618,490.056,384.1881,505.8815,397.2939,534.4294,418.4636,571.564,449.6442,495.9875,385.9851,465.9196,363.409,0,0,0,0,0,0,0,0.29815259,2.6,2302,40070,71437,224,433,28,342,147,731.3333333,71.33333333,285,28,2.3484178,0,2.8904476,205,2.7
8/1/20,202031,OR,41,1534,1771,12969,743,-5730,743,1138.49,85,452.0134,347.2959,428.2396,322.3688,442.4252,343.9546,492.0086,390.1103,552.6858,448.2574,448.1603,348.2797,458.939,359.3155,489.8385,385.5069,511.5519,401.683,536.0348,419.4626,551.6609,432.7404,496.7812,388.5348,468.4734,367.2682,0,0,0,0,0,0,0,0.279756914,2.9,2388,35238,58111,212,425,40,331,133,708.3333333,50.33333333,325,40,3.3768063,0,3.4177308,205,2.7
8/8/20,202032,OR,41,1681,1844,11856,749,-5663,710,1133.89,90,455.7714,341.1465,432.6605,318.1892,449.9445,342.2299,491.9608,381.4142,552.7229,438.0152,454.8147,346.0876,460.5735,352.6466,493.5232,379.3285,511.7827,392.5718,536.6817,411.52,564.1196,433.8949,502.7231,384.7798,470.7859,360.6793,0,0,0,0,0,0,0,0.459540325,3,2144,31356,53061,190,423,26,239,151,757.6666667,101.6666667,355,30,2.6181206,0,3.5054701,206,2.5
8/15/20,202033,OR,41,1310,1565,10978,559,-5662,681,1158.5,96,444.1788,331.1934,421.6662,306.0069,432.6425,326.0813,480.2693,369.8959,544.9599,426.4634,433.6516,327.9266,450.9617,342.2545,479.7983,365.0295,506.7873,383.1896,533.1464,403.9326,543.0002,413.0053,485.4923,367.1376,459.0407,348.3847,0,0,0,0,0,0,0,,3.6,1977,33437,31025,128,383,37,244,105,766.3333333,113.3333333,386,31,2.6421885,0,3.2975025,205,2.3
8/22/20,202034,OR,41,-400,107,3033,-671,-3721,698,1145.76,137,435.3829,321.7806,414.4259,297.7198,430.9032,321.9551,468.4927,356.8019,533.5056,411.6948,431.1742,324.2998,442.5022,332.1056,472.0851,354.9076,494.2201,368.3104,527.0908,393.353,535.1893,399.8374,478.6504,357.5687,450.6121,338.5026,0,0,0,0,0,0,0,,2.9,1808,36406,63185,127,361,29,211,121,780,132,417,31,3.3152796,0,4.0559542,206,2.1
8/29/20,202035,OR,41,-890,-99,1427,-971,-3375,677,1128.66,95,420.1824,298.3594,393.8249,274.0225,408.6189,296.0086,453.3587,334.9409,512.8346,383.6875,415.2367,302.4978,421.7673,307.4159,452.4106,329.7873,473.2639,341.4282,505.505,365.7798,502.8621,361.2782,458.9843,332.9721,431.6834,314.3611,0,0,0,0,0,0,0,,2.3,1633,30913,56100,161,339,33,293,124,736,82,454,37,3.6531075,0,4.0582756,207,2.1
9/5/20,202036,OR,41,-720,48,1351,-969,-3418,618,1122.01,55,456.5837,343.2074,437.7884,318.0141,456.7923,344.5379,494.9232,379.9118,559.1308,435.4035,458.5779,347.9929,464.7426,352.2466,502.6959,381.4633,515.6891,387.5941,545.3362,409.981,551.5789,412.1545,511.6343,385.4622,475.6701,360.7724,0,0,0,0,0,0,0,,1.7,1547,31515,57152,164,319,28,339,67,700.3333333,57.33333333,480,26,2.3670283,0,3.6485099,205,1.9
9/12/20,202037,OR,41,-1502,-48,1842,-1308,-5189,959,1105.1,54,402.7936,297.8441,383.0669,272.694,400.1667,296.5536,440.3025,330.2203,499.1283,379.2147,396.7975,295.5538,409.9236,304.6614,444.3005,330.116,464.6593,340.0966,491.8391,359.9125,490.0045,355.917,448.4642,330.5507,420.0793,312.0996,0,0,0,0,0,0,0,0,2.3,1264,27546,44399,147,293,24,112,74,732.6666667,89.66666667,505,25,2.383711,0,2.6822613,204,1.8
9/19/20,202038,OR,41,-1126,-93,4904,-1430,-5620,1002,895.83,84,386.1306,281.0822,377.9868,265.5527,388.5781,282.8038,419.1029,308.4203,470.8539,347.6398,392.6792,288.3484,395.7347,288.9558,426.4724,310.865,434.4816,309.5843,467.2097,329.1194,466.9948,328.6232,430.9576,311.1343,404.5653,295.3287,0,0,0,0,0,0,0,0,2.8,1477,22206,50245,99,255,22,66,121,789.3333333,142.3333333,525,20,3.6670412,0,4.1263131,208,1.8
9/26/20,202039,OR,41,-728,-112,7110,-806,-4871,928,972.87,107,414.7682,291.1396,391.3522,267.4061,410.59,289.2471,447.0464,320.7682,514.7297,370.393,402.0479,285.4827,424.5,300.5464,454.2922,322.5176,471.9221,329.4345,504.0458,350.2876,497.797,344.1944,459.0025,322.103,429.768,304.743,0,0,0,0,0,0,0,0,3.3,1972,31512,52709,98,265,21,114,140,727.6666667,68.66666667,542,17,2.9035686,0,2.8026012,205,2
10/3/20,202040,OR,41,103,444,9256,-310,-4588,757,969.16,97,428.8909,295.8409,416.408,279.1247,427.9198,296.2346,458.5891,324.6134,510.9458,364.727,438.502,305.5032,437.4571,304.5614,464.2589,324.8611,465.8834,322.6204,506.6265,348.5086,524.3604,356.9267,474.1307,327.5563,442.8087,309.3485,0,0,0,0,0,0,0,0,2.3,1849,32538,67418,113,322,21,248,122,730.3333333,48.33333333,571,29,3.8214811,0,3.5160491,208,2.1
10/10/20,202041,OR,41,-274,337,8201,-627,-4807,798,939.41,130,396.3072,286.6269,376.8016,260.8628,398.0684,284.7448,436.297,318.3534,484.2625,357.41,403.0148,289.2058,408.7309,294.6774,438.5293,316.8817,439.0469,313.455,477.4004,338.6542,492.8933,345.8786,442.3906,315.357,414.3142,298.9797,0,0,0,0,0,0,0,,3.2,2363,31015,65956,116,321,34,-5738,123,757,66,599,28,3.6499085,0,4.6192227,207,2.5
10/17/20,202042,OR,41,-751,-76,7092,-801,-4756,966,921.52,127,372.6312,272.7241,360.177,250.0887,375.1786,268.1109,411.0055,300.5309,461.8167,340.5133,377.8893,272.1172,386.6893,278.9418,414.0905,298.8298,422.536,301.9453,451.8777,319.3556,468.3867,327.0182,418.1912,297.3711,392.6691,283.8121,0,0,0,0,0,0,0,,3.2,2409,42109,84149,127,343,20,0,145,705.6666667,26.66666667,619,20,3.9292204,0,5.5828125,207,2.5
10/24/20,202043,OR,41,-857,-83,7258,-1012,-4543,971,904.52,172,406.813,295.5705,385.9088,265.06,406.7145,288.847,446.0181,323.9953,520.1421,380.7132,411.7769,292.8081,417.6763,299.6605,448.266,320.6955,472.6699,336.6376,503.6438,354.9935,504.07,349.4416,457.3611,322.547,428.1305,307.1221,0,0,0,0,0,0,0,,3.2,2413,37599,86229,118,360,32,0,148,757.3333333,68.33333333,653,34,3.5894263,0,4.8834354,208,2.9
10/31/20,202044,OR,41,-758,99,6997,-1363,-4534,939,878.66,134,411.7615,295.2697,394.1408,267.7379,421.3887,295.818,456.1213,326.915,510.8791,367.6317,422.3485,297.6179,429.3417,304.0599,458.6296,323.786,466.8209,326.8058,503.3874,349.6335,521.8875,356.2039,466.8745,325.015,435.2084,308.1944,0,0,0,0,0,0,0,,3,3041,36696,94112,155,401,26,0,170,775,84,689,36,3.6391248,0,3.8519303,205,3.3
11/7/20,202045,OR,41,-1355,-359,3706,-2148,-4583,1132,781.95,202,329.7728,231.9479,322.0833,214.4643,334.8165,229.2555,363.4523,253.7849,416.996,292.5143,344.1368,236.6134,343.3483,237.5347,365.5611,251.7391,378.1513,258.1946,409.3216,278.069,403.9558,267.6409,378.5138,256.7265,349.7588,241.7248,0,0,0,0,0,0,0,,6.4,4219,38445,111231,179,452,41,0,174,823.3333333,129.3333333,729,40,3.3254128,0,4.6819545,208,4.1
11/14/20,202046,OR,41,-1828,-635,1623,-2788,-5282,1350,750.96,308,347.3288,252.3256,338.3957,228.37,353.4409,246.7864,391.7987,278.7463,441.397,315.8419,360.5068,252.9111,362.3951,254.9385,392.2794,275.8082,404.1158,279.8121,434.887,298.6945,443.0373,298.5617,399.3762,275.4546,371.3888,261.5196,0,0,0,0,0,0,0,,8,6329,39216,110072,189,484,37,0,250,824.3333333,120.3333333,759,30,5.9751775,0,8.310109,208,5
11/21/20,202047,OR,41,-3497,-900,1189,-2980,-5399,1496,710.23,352,372.7397,280.7352,369.811,254.1843,384.8877,274.2076,424.1403,307.8564,468.8494,341.6914,392.1598,279.9307,399.6052,286.5056,417.1782,299.5661,434.6169,306.8143,475.7323,332.9181,469.0571,320.6782,437.5757,307.4352,401.0558,287.9898,0,0,0,0,0,0,0,,9.4,7238,43368,126026,261,644,59,0,342,809.6666667,94.66666667,819,60,5.7868826,0,6.3050239,206,6.2
11/28/20,202048,OR,41,-4908,-470,2339,-3497,-8960,1996,647.21,438,358.0902,263.2913,355.6294,236.9165,371.391,256.5751,406.8453,288.2933,449.9219,321.6925,378.145,261.9836,385.7176,269.3377,402.1932,282.1671,410.8879,282.2237,450.0719,308.7852,437.3319,291.1906,416.27,284.8357,386.4291,270.1142,0,0,0,0,0,0,0,,11.2,8657,29079,147285,308,792,73,0,373,842.6666667,140.6666667,896,77,4.8748184,0,5.1238265,208,6.5
12/5/20,202049,OR,41,-3437,-538,2206,-3118,-5547,1526,705.5,498,337.0885,244.5139,340.6888,222.7024,354.1892,240.6646,378.3482,262.877,415.3085,288.9901,357.9203,243.6834,365.0721,250.7947,381.9204,261.7023,376.6439,252.7684,415.5681,275.6686,434.4049,280.0493,391.0903,261.5791,363.6305,249.5025,0,0,0,0,0,0,0,,11.3,10605,8082,151281,373,845,118,0,516,896.3333333,186.3333333,1027,131,5.8872696,0,7.212462,209,6.3
12/12/20,202050,OR,41,-3568,-416,1158,-3364,-5391,1528,709.76,436,329.3214,248.2141,330.489,221.1386,347.6753,241.8078,379.4286,267.9639,414.1962,291.6417,350.3955,244.6908,358.5527,251.6721,372.877,260.1421,385.773,261.5081,414.4379,277.8283,412.6478,271.0435,383.5458,261.7635,360.3136,252.0358,0,0,0,0,0,0,0,,8.7,9983,0,155717,425,931,135,0,536,894.3333333,176.3333333,1150,123,5.2248889,0,7.0692126,209,6.2
12/19/20,202051,OR,41,-3480,-197,-258,-3076,-5523,1556,739.41,459,440.2021,354.4322,447.625,312.197,472.6611,341.8248,516.174,378.577,578.7352,422.5799,477.996,348.6376,481.763,351.6695,511.9872,371.7243,541.8446,378.7068,572.1716,397.5157,569.852,389.7182,526.7018,373.6933,492.6551,358.173,2423,0,0,0,0,0,0,,8.7,8888,0,173033,444,887,166,0,442,935.3333333,196.3333333,1340,190,4.8617913,0,7.0212124,210,5.8
12/26/20,202052,OR,41,-4203,156,886,-3671,-9116,1896,689.3,414,430.4214,341.3996,444.7491,299.7105,464.6775,324.6296,513.6452,365.056,586.6664,421.9595,462.2465,325.966,478.992,338.2178,512.4454,360.6569,550.2437,377.09,579.2272,394.2632,573.4095,386.2051,520.8843,359.568,490.1575,345.4199,18420,0,0,0,0,0,0,,6.4,7410,0,121678,443,831,118,0,331,838.3333333,73.33333333,1422,82,4.8470558,0,5.9775528,208,5.4
1/2/21,202053,OR,41,-3644,-642,2272,-3412,-8801,2075,714.59,455,311.7153,254.0432,329.3378,224.0533,335.3026,234.9133,370.373,265.0199,438.7747,314.5094,334.4608,238.1395,347.5885,246.887,375.876,265.7242,407.5573,278.1846,433.1298,295.1164,433.5371,291.9254,380.8444,264.4809,357.3281,252.8851,47006,0,0,25.744482,188.1303627,10.9540878,69.9536064,,6.4,7621,0,115188,421,822,68,0,330,856.6666667,66,1492,70,5.0524239,0,5.6224963,207,5.3
1/9/21,202101,OR,41,-3672,-871,873,-3299,-5490,1631,706.44,432,269.4809,211.0472,284.3572,187.3843,296.3297,200.7206,318.1709,219.8679,344.7143,236.8482,299.5386,205.4777,301.9714,206.8157,317.1214,216.1786,322.9645,213.8564,351.8709,230.2382,354.7387,228.0098,326.0071,217.4344,304.3286,208.1847,81904,3177,20.0509524,82.3968921,659.1713492,36.153716,213.8935051,,5.5,7508,0,133954,390,783,85,0,366,823.6666667,34,1603,111,4.3357266,0,4.4323141,208,5
1/16/21,202102,OR,41,-4013,-1141,2132,-3427,-5595,1519,727.71,371,302.4678,224.2145,313.3999,197.807,325.8024,210.9192,350.0936,231.6215,389.7108,259.691,331.0759,217.0802,332.127,217.4577,350.0967,228.8519,362.1007,232.5632,396.5635,250.5095,377.0672,230.6485,359.8585,229.8474,336.7812,221.1127,150784,17703,50.1345203,90.3918821,665.6067656,33.1245403,207.7619371,,3.8,8411,0,132942,377,694,183,0,334,824.3333333,29,1799,196,3.7972787,0,4.7726258,207,4.5
