date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
2/22/20,202008,VT,50,1024,243,159,330,-336,91,1033.85,322.8991,322.4262,298.3468,281.3842,268.3528,257.8174,393.8197,388.7776,491.2348,528.9349,305.0252,284.9018,313.1417,303.4364,320.6596,318.0376,452.6705,469.0563,0,0,0,0,0,0,356.9095,359.1694,8.192239494,,0,0,0,0,0,0,0,0,113,0.666666667,0,0,0,0,0,202,1.7
2/29/20,202009,VT,50,628,91,-19,159,-536,53,856.47,316.3374,286.1969,303.2394,284.3985,292.2722,275.2554,361.0823,336.114,543.1794,396.5218,342.5267,307.5106,305.3374,284.5214,306.3318,289.1027,467.6424,386.1437,0,0,0,0,0,0,351.7741,319.9355,5.36351318,,0,0,0,0,0,0,0,0,137,23,0,0,0,0,0,202,1.5
3/7/20,202010,VT,50,979,617,178,256,-51,16,848.44,332.4139,293.5118,362.2312,334.2284,313.5442,288.8747,344.965,322.9853,573.5368,401.0165,382.1449,338.3121,325.8062,300.7969,312.2261,289.47,483.8276,395.6248,0,0,0,0,0,0,364.7488,328.1911,4.754200607,,1,25,17,0,0,0,0,0,115,0,0,0,0,0,0,199,1.8
3/14/20,202011,VT,50,411,1117,257,-87,41,66,735.43,228.9147,193.7419,231.242,203.651,215.45,191.0562,244.5404,220.807,402.5688,261.6528,262.3544,226.6879,236.5115,211.0855,219.791,195.1761,322.625,244.8318,0,0,0,0,0,0,251.9887,215.9564,5.869743438,,7,307,221,0,0,0,0,0,140,25,0,0,0,0,0,200,3.1
3/21/20,202012,VT,50,-2539,460,50,-1039,-2253,464,460.59,156.9746,132.3818,182.2881,161.8578,158.5706,143.2087,176.5176,160.7563,188.969,117.451,209.3126,183.7453,183.5753,164.377,160.2427,142.835,173.6841,130.7638,0,0,0,0,0,0,169.5741,145.5435,4.678321567,,44,748,1219,0,0,2,0,0,148.6666667,32.66666667,2,2,0,0,0,199,5.9
3/28/20,202013,VT,50,-4545,-1905,18,-1499,-4294,618,332.5,95.5986,77.8772,109.4128,93.5492,102.0897,90.1167,101.581,90.9746,92.1618,54.0592,145.179,122.8048,117.4632,102.4199,94.354,82.021,90.2414,65.586,0,0,0,0,0,0,99.9446,83.5024,2.497550279,,182,2112,2151,0,0,10,0,18,125.3333333,9.333333333,12,10,0,0,0,202,7.2
4/4/20,202014,VT,50,-4966,-2615,-427,-1612,-4972,641,308.24,71.7275,56.9529,92.9402,78.7841,78.3535,67.7881,78.1639,69.1175,66.5063,37.7741,106.3766,89.8401,90.9449,78.371,73.6955,62.5319,69.4755,49.4782,0,0,0,0,0,0,77.3602,63.3963,1.738964033,,278,2050,2283,0,0,8,15,27,126,11,20,8,0,0,0,201,9
4/11/20,202015,VT,50,-2478,-1372,-136,-1833,-5045,576,325.37,69.376,52.225,87.6206,71.925,75.7786,63.5034,80.6094,69.6703,68.7337,37.3112,91.9535,75.5924,86.3759,72.4491,74.7439,61.7472,72.9295,49.8312,0,0,0,0,0,0,77.2747,61.3573,1.100545287,,221,2821,3170,0,0,5,0,5,124.6666667,10.66666667,25,5,4.1845445,8.301300918,3.9485988,196,9.2
4/18/20,202016,VT,50,-2101,-1595,-99,-2203,-4978,647,361.92,58.7225,39.1995,75.2763,54.8112,62.7223,47.1499,67.2825,52.0883,57.7078,27.9756,85.3672,62.7203,73.8949,55.7698,62.6792,46.1085,57.9644,35.4236,0,0,0,0,0,0,64.6879,45.9281,0.338045054,,80,3149,3125,0,0,13,0,0,125.3333333,12.33333333,38,13,2.1676322,62.15443614,1.9917153,195,8.9
4/25/20,202017,VT,50,-1756,-1193,420,-2007,-4692,661,437.3,86.0828,60.3441,105.9144,83.0668,91.3763,73.2258,98.1498,80.8296,88.0494,44.9267,116.5545,92.6306,105.5603,84.8567,92.2251,72.2014,87.1647,56.5737,0,0,0,0,0,0,94.5238,71.4729,0.378356124,,39,2058,2980,0,0,8,-15,0,127.6666667,20.66666667,46,8,2.3461974,58.70938521,2.455786,195,8
5/2/20,202018,VT,50,-1662,-993,328,-1949,-4481,610,450.48,95.6856,66.35,119.3756,92.8524,102.2281,81.0297,106.6437,86.4262,99.8426,50.8382,138.0247,109.4017,117.7552,93.596,102.8431,79.5415,93.7894,60.1673,0,0,0,0,0,0,104.939,78.4585,0.448972963,,44,1962,3217,0,0,5,0,0,108,2,51,5,3.3108139,37.00016098,3.2113127,195,6.6
5/9/20,202019,VT,50,-1460,-695,597,-1929,-4212,584,501.82,121.4879,85.5825,148.158,116.5292,129.1801,104.2823,139.2498,114.0154,125.8518,65.3151,164.596,131.5102,148.2162,119.2231,133.1405,104.8668,121.3504,78.7861,0,0,0,0,0,0,133.9691,101.5439,0.433941642,,30,2458,3031,0,6,2,744,0,123.3333333,20.33333333,53,2,3.2428967,37.57896143,3.7366703,194,5.3
5/16/20,202020,VT,50,-1761,-812,755,-1716,-3904,548,423.72,122.9892,88.4358,152.2745,122.883,127.8982,104.9823,139.4804,116.5224,128.0822,67.473,158.3119,130.7745,149.2187,122.5765,133.0308,106.3654,123.0623,81.5162,0,0,0,0,0,0,134.053,103.4819,0.246330615,,14,4507,3972,0,0,0,60,0,102.6666667,0.666666667,53,0,2.1891289,24.14320202,2.4457446,193,4.4
5/23/20,202021,VT,50,-1466,-323,1349,-1403,-3584,453,712.08,168.5009,119.8635,198.0198,159.1711,170.1751,137.2858,194.332,158.6501,186.8696,102.6264,214.863,175.3445,200.6346,164.4939,178.0917,140.3389,177.3489,117.2973,0,0,0,0,0,0,183.1611,139.9405,0.354268406,,14,4273,6026,0,0,1,33,0,111,11,54,1,0.6047026,0,0.3529998,193,3.3
5/30/20,202022,VT,50,-1393,-351,1445,-1442,-3829,432,745.75,170.1924,124.6495,197.2284,160.7483,177.1325,145.6568,194.6673,163.467,189.195,106.2517,222.5931,185.5537,199.7693,166.9905,181.6399,146.1163,179.7461,122.1043,0,0,0,0,0,0,186.0091,145.3745,0.228120645,,23,5220,6349,0,0,1,28,0,132.6666667,28.66666667,55,1,0.6043048,0,0.8136543,193,2.4
6/6/20,202023,VT,50,-1264,-224,1150,-1345,-2935,460,777.85,191.0629,135.7048,223.1853,178.6733,193.5228,154.3893,218.4722,178.7008,217.5502,116.6975,250.3746,204.3398,220.4631,179.1964,198.9909,155.9326,209.4921,137.4668,0,0,0,0,0,0,207.7999,157.7563,0.503595531,,69,7347,8303,0,0,0,23,0,117.3333333,12.33333333,55,0,2.5234545,0,2.1058554,193,1.8
6/13/20,202024,VT,50,-1018,-79,1677,-1235,-2764,418,859.26,197.3981,142.578,224.9036,179.9976,196.4859,158.1043,229.5978,191.2473,240.2366,132.4153,248.3886,202.6757,219.4004,179.8272,213.5904,169.841,218.9266,146.8497,0,0,0,0,0,0,216.7986,166.8586,0.539489467,,79,9771,10123,0,0,0,20,0,111,7.333333333,55,0,1.4303833,0,1.6426754,195,1.3
6/20/20,202025,VT,50,-614,270,1825,-1163,-2697,345,958.05,203.2951,146.2222,229.4911,181.7636,204.8615,163.6699,236.7459,194.6097,243.6861,137.6598,251.2428,206.5864,231.0937,187.5124,215.9526,169.8824,229.8083,154.4331,0,0,0,0,0,0,223.9197,171.2067,0.643813369,,23,7073,8858,0,0,1,12,0,103,1,56,1,2.7220203,0,4.6681295,198,1.1
6/27/20,202026,VT,50,-636,208,2073,-1122,-2673,354,1019.04,207.0715,153.2149,240.682,191.1313,207.2444,167.6912,241.0086,202.4711,254.4957,149.3347,262.574,218.9256,236.8846,194.4778,220.2335,176.1803,235.0696,162.5785,0,0,0,0,0,0,227.8966,177.5302,0.243205568,,53,5642,7950,0,0,0,26,0,126,24,56,0,0.7653054,0,1.2630825,198,1.1
7/4/20,202027,VT,50,-294,532,1382,-1218,-3329,323,1080.76,205.552,153.1122,225.5975,177.3305,209.8001,166.4171,241.8473,201.0983,243.162,155.0263,284.761,236.6146,244.2736,199.2811,214.376,170.6405,227.1966,160.6287,0,0,0,0,0,0,226.2249,176.2685,0.226452079,,38,6636,9274,0,0,0,53,0,92.33333333,0,56,0,0.9763285,0,1.0399222,198,1.1
7/11/20,202028,VT,50,-287,344,2016,-1027,-2855,338,1133.66,202.6331,155.7781,228.5341,186.2369,205.6209,167.5001,236.0398,201.8871,248.2397,157.8752,271.7044,229.6878,235.9741,198.14,210.0465,170.7522,232.5106,168.0075,0,0,0,0,0,0,223.9235,178.3349,0.795564309,,45,5590,8281,0,0,0,67,0,113,15,56,0,2.430334,0,1.9040471,197,1
7/18/20,202029,VT,50,-401,275,1760,-1074,-2650,342,1128.85,202.0567,151.7007,232.5258,186.6025,201.577,162.0245,242.8433,203.9803,239.9523,148.403,263.0367,219.9614,239.2477,199.6458,213.8851,170.5942,228.1687,160.4076,0,0,0,0,0,0,224.166,175.4804,0.729941052,,55,5359,9207,0,0,0,59,0,104.3333333,5.333333333,56,0,2.0419233,0,2.4046387,197,1.2
7/25/20,202030,VT,50,-299,442,2069,-1062,-2709,320,1169.6,192.6016,146.7545,222.1789,177.1338,198.7398,159.9592,226.0189,190.4154,234.9404,146.501,257.9909,218.5468,230.3784,191.8432,202.1347,162.4643,220.6417,154.7227,0,0,0,0,0,0,214.7892,168.4899,0.396304741,,58,8312,11494,0,0,0,57,0,126.3333333,25.33333333,56,0,1.7487603,0,2.0184677,197,1.1
8/1/20,202031,VT,50,-187,507,1994,-916,-2652,313,1197.18,202.4426,156.0436,232.7934,187.2036,214.2758,172.0578,223.3173,187.6619,248.2592,155.539,282.6354,241.3673,236.0194,195.1154,209.9563,168.8857,226.1576,159.4649,0,0,0,0,0,0,222.3711,174.6728,0.13271489,,25,6551,8892,0,0,1,49,0,104,3,57,1,3.2185469,0,2.6974403,198,1.2
8/8/20,202032,VT,50,-222,353,1802,-898,-2738,319,1224.51,211.045,161.0303,241.291,196.0332,209.2934,165.4074,241.6901,201.1022,270.1287,170.1421,282.0545,235.7554,240.1499,198.3191,217.7373,174.5807,244.1857,170.8148,0,0,0,0,0,0,231.2207,180.5125,0.357289346,,33,6378,10321,0,0,1,41,0,103.3333333,2.333333333,58,1,2.5209705,0,3.2636582,198,1.2
8/15/20,202033,VT,50,-115,474,1953,-728,-2715,285,1291.18,212.7434,159.8316,235.925,186.1903,219.7469,169.6411,242.2313,197.0834,259.4532,160.3213,264.9582,213.9943,249.7325,199.5557,221.1553,173.7132,240.1965,165.7657,0,0,0,0,0,0,232.5595,177.553,,,55,8439,12618,0,0,0,60,0,106,4,58,0,1.5303788,0,1.817568,198,1.1
8/22/20,202034,VT,50,-132,59,465,-146,-1025,295,1246.24,215.7693,162.504,229.7561,181.2006,215.6438,168.0828,244.2974,196.9869,281.2698,171.261,276.6965,223.8275,240.407,191.5478,221.5414,174.5785,250.4213,171.0417,0,0,0,0,0,0,234.9149,178.9847,,,44,8466,14536,0,0,0,34,0,140,39,58,0,1.7823238,0,1.9048337,199,1.2
8/29/20,202035,VT,50,-121,-9,0,0,-834,305,1212.03,223.2285,162.6786,232.9299,178.7916,214.6687,162.7774,255.1589,201.2041,298.3891,181.4197,265.3686,210.534,240.8404,189.1045,221.9288,169.2439,275.6378,187.1783,0,0,0,0,0,0,242.1329,180.8998,,,52,11524,19316,0,0,0,47,0,114,15,58,0,1.4574412,0,1.5036828,199,1.2
9/5/20,202036,VT,50,-91,11,0,0,-802,256,1215.07,219.7321,164.8782,235.4641,185.5727,220.3028,169.4849,251.4306,201.3409,274.354,171.5511,288.223,237.2846,240.6565,192.9516,222.8554,172.9604,259.3629,179.4757,0,0,0,0,0,0,239.8517,182.8261,,,42,12866,24144,0,0,0,38,0,120.3333333,22.33333333,58,0,2.4690564,0,2.8742135,199,1.2
9/12/20,202037,VT,50,-263,45,587,-443,-1409,210,1185.76,208.9227,154.5551,230.5082,178.1597,211.8128,159.1635,242.9336,191.4714,259.7567,156.6149,277.1752,222.1194,240.2473,189.3338,221.9729,169.5533,237.3804,159.1022,0,0,0,0,0,0,230.2858,171.9857,0,,30,6543,23018,0,0,0,45,0,115,17,58,0,2.9662135,0,3.1097154,199,1.2
9/19/20,202038,VT,50,-388,178,1628,-1104,-1959,240,1095.63,189.0691,137.5426,205.66,156.2449,190.9191,141.9343,216.7714,167.7167,237.121,131.094,239.8787,184.3531,207.0964,160.5421,193.0913,144.5302,225.8882,145.1147,0,0,0,0,0,0,207.2288,150.7351,0,,33,5106,22217,0,0,0,45,0,115,17,58,0,3.6407924,0,3.1028487,200,1.3
9/26/20,202039,VT,50,-284,278,1793,-1055,-1886,348,1149.92,187.0582,124.707,207.2583,149.7457,183.7223,128.2489,215.6982,155.2394,246.419,130.8211,233.2754,172.1911,203.0193,150.6737,197.5133,136.3149,223.0993,135.1098,0,0,0,0,0,0,206.4331,140.7405,0,,29,5526,23823,0,0,0,39,0,135.6666667,33.66666667,58,0,3.0782261,0,1.9560011,199,1.5
10/3/20,202040,VT,50,-87,467,1322,-1075,-1826,413,1191.29,203.8663,140.0686,227.531,162.6752,200.641,139.3808,237.0871,172.7071,261.264,145.5167,244.3727,178.2139,229.0296,168.2817,213.5698,148.6442,242.8429,151.2954,0,0,0,0,0,0,224.2287,154.1837,0,,39,5494,26375,0,0,0,36,0,108.6666667,2,58,0,3.1062251,0,3.3041193,199,1.5
10/10/20,202041,VT,50,78,507,1616,-902,-1815,414,1281.77,186.0352,135.7575,211.9565,153.6535,189.0209,134.0805,208.186,155.3955,252.0472,150.5707,261.8541,197.4166,214.2143,159.9793,188.2351,134.8388,223.9268,145.7249,0,0,0,0,0,0,204.5432,144.8861,,,79,5383,22783,0,0,0,35,0,120.6666667,12.66666667,58,0,0.7832994,0,0.353693,201,1.9
10/17/20,202042,VT,50,-106,309,1386,-997,-1989,532,1197.88,178.3774,132.4479,196.255,139.2663,180.4746,126.6766,217.0135,160.3582,228.0019,130.9479,225.9385,165.9904,210.9293,156.3131,185.013,130.476,218.9716,139.4766,0,0,0,0,0,0,200.4098,139.5914,,,69,6085,31062,0,0,0,36,0,112.6666667,8.666666667,58,0,2.2511442,0,2.6564869,199,1.9
10/24/20,202043,VT,50,-765,-53,821,-1131,-1767,511,1012.84,177.7946,125.7466,209.1491,140.4109,179.8614,119.4383,209.6972,145.2878,239.429,121.497,235.7944,158.9554,206.229,143.4268,181.8016,120.8725,226.5095,131.6952,0,0,0,0,0,0,201.3827,130.9991,,,117,7220,31519,0,0,0,41,0,123.3333333,14.33333333,58,0,2.3899001,0,1.882504,199,2.2
10/31/20,202044,VT,50,-1014,-187,327,-1141,-1812,559,855.85,176.2087,120.136,205.3709,132.6317,178.8291,114.1339,211.346,140.1483,244.5239,113.6744,234.7695,151.9071,197.5528,132.7396,186.5005,117.6751,228.025,125.0761,0,0,0,0,0,0,202.6086,125.7153,,,136,4874,26286,0,5,0,72,0,123,13,58,0,3.9562819,0,0.961395,198,2.7
11/7/20,202045,VT,50,-1224,-398,309,-1360,-1821,591,620.29,80.4561,53.104,90.3781,56.824,79.95,49.2734,98.8819,63.1306,106.3576,46.5079,98.9586,60.8121,95.0678,61.663,87.2798,53.1939,95.7264,50.1448,0,0,0,0,0,0,91.068,54.3772,,,168,3925,26180,0,17,1,113,0,,,59,1,2.4795496,0,0.4252981,197,3.1
11/14/20,202046,VT,50,-340,-93,428,-511,-718,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,496,5607,33693,0,24,0,87,0,,,59,0,4.8292461,0,3.7153617,,
1/4/20,202001,VA,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1438,1,0,0,0,0,0,343,2
1/11/20,202002,VA,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1562,123,0,0,0,0,0,341,1.5
1/18/20,202003,VA,51,0,0,0,0,0,0,649.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1465,22,0,0,0,0,0,343,1.5
1/25/20,202004,VA,51,0,0,0,0,0,0,733.31,1019.6915,961.9485,848.8425,805.7134,896.4051,850.2068,1065.1033,1014.574,1298.5485,1233.9048,728.8655,692.5291,905.7955,857.0038,1074.3921,1022.0864,1386.3987,1319.4308,1338.0117,1263.1003,988.7406,936.8187,1181.6908,1115.4885,1077.4601,1027.0364,0,,0,0,0,0,0,0,0,0,1458.333333,0,0,0,0,0,0,345,1.6
2/1/20,202005,VA,51,0,0,0,0,0,0,721.42,1167.5153,1105.4784,987.8858,951.7631,1027.2166,983.9456,1217.4362,1165.8616,1474.9821,1403.7322,843.9883,813.0675,1050.9469,1005.7968,1239.8548,1186.081,1557.5771,1482.5322,1516.065,1435.0152,1146.679,1099.7938,1351.1142,1285.287,1225.2257,1173.752,0,,0,0,0,0,0,0,0,0,1479,26,0,0,0,0,0,347,1.8
2/8/20,202006,VA,51,0,0,0,0,0,0,717.97,1150.5059,1126.0424,996.6383,980.596,1026.7143,1007.233,1206.0242,1183.8425,1437.6537,1409.3327,860.0238,845.6453,1042.5767,1021.5645,1228.1697,1205.7705,1518.01,1488.9959,1476.7476,1444.8804,1139.2714,1118.4467,1328.2689,1302.9405,1211.1669,1190.1455,0,,0,0,0,0,0,0,0,0,1524,81,0,0,0,0,0,343,1.7
2/15/20,202007,VA,51,830,201,38,235,55,-14,782.61,1229.9815,1183.711,1049.2183,1005.5477,1086.0874,1042.9255,1287.6371,1243.2395,1571.3259,1526.3527,899.7481,861.1145,1108.4551,1063.2284,1318.5688,1274.3187,1653.6328,1607.8115,1613.3458,1564.8204,1210.9261,1159.3755,1436.1565,1382.577,1304.5096,1263.3778,0,,0,0,0,0,0,0,0,0,1377,0,0,0,0,0,0,347,1.6
2/22/20,202008,VA,51,2529,405,1364,735,-2286,577,782.77,1239.3485,1180.4035,1045.7312,975.862,1083.704,1024.8795,1288.344,1235.0234,1592.5466,1548.1259,879.3781,821.2246,1103.7212,1042.8372,1320.4765,1267.8159,1684.4641,1639.9822,1637.3382,1579.1282,1197.666,1124.3353,1446.1036,1364.54,1318.5269,1271.0823,7.561103162,,0,0,0,0,0,0,0,0,1444,0,0,0,0,0,0,347,1.4
