date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
4/11/20,202015,AL,1,-10097,-1803,388,-5366,-16272,2962,471.01,461.5628,404.0055,451.4098,385.965,487.9073,431.6824,538.8293,479.4911,495.1964,440.2059,456.5462,398.9955,495.0358,435.6438,534.9332,468.7459,481.1451,420.9823,521.6278,449.2834,494.0155,417.4335,500.3832,433.7379,486.0193,430.632,0.99270013,,1611,8785,10396,0,0,48,0,190,1104,65,92,48,4.998103,8.782327087,5.223584,909,4.1
4/18/20,202016,AL,1,-7092,-2224,-324,-4853,-15196,2639,530.21,493.5678,384.3152,497.0776,372.4761,535.4456,417.855,577.7565,457.3711,509.9391,409.2878,508.0392,390.2607,548.6049,425.8993,565.2702,439.2102,491.4417,386.3174,543.4333,417.6965,519.8122,383.8121,536.0517,409.6472,531.4113,418.0486,0.566658828,,1464,19825,21289,0,0,55,0,218,1109.333333,78.33333333,153,61,4.7763204,52.0613623,4.6414383,907,3.3
4/25/20,202017,AL,1,-6139,-1215,-259,-4170,-14445,2665,585.93,611.1438,512.1949,606.4344,481.2212,652.166,538.7954,706.5026,590.0561,638.0816,535.8142,617.6141,501.6778,664.4526,545.9673,695.486,571.4605,615.3008,507.2199,673.6424,546.5322,638.1403,499.6894,663.0853,537.6567,648.8662,538.4297,0.489620316,,1482,27324,28806,0,0,66,0,219,1112,91,209,56,5.5624212,52.09160829,6.5079724,906,2.8
5/2/20,202018,AL,1,-3776,999,1737,-2673,-13089,2184,671.41,745.5647,610.343,732.3463,558.0385,791.4035,630.0745,858.5763,693.2499,777.5754,633.0983,749.6963,584.6451,805.4551,638.3431,844.0398,670.905,746.8281,595.228,812.137,638.2848,775.2675,583.4531,795.3677,623.9028,787.7042,630.4539,0.283414362,,1297,19568,20865,0,0,76,0,184,1124,108,288,79,4.3928276,48.81481001,4.4305022,909,2.5
5/9/20,202019,AL,1,-2399,2702,1984,-1637,-11861,2089,777.53,1080.3952,904.7716,1048.7031,795.6871,1141.809,912.3734,1259.667,1029.1479,1182.9652,985.5118,1065.7899,829.1629,1168.4034,928.8985,1236.9362,994.9508,1137.8129,922.428,1204.8167,961.1582,1117.133,840.3218,1147.384,909.4816,1151.2455,927.6805,0.284349603,,2133,31152,33285,0,0,100,0,205,1131.666667,121.6666667,390,102,4.2606986,46.6442302,5.1659602,905,2.2
5/16/20,202020,AL,1,-1549,2161,3049,-1126,-10467,1711,650.14,1127.4156,942.6974,1072.5979,795.3683,1180.217,926.5548,1324.3478,1069.76,1281.2122,1062.334,1082.9346,824.3775,1204.6939,941.388,1311.1361,1041.6314,1231.1459,990.0522,1277.3612,1012.1694,1140.5642,839.9428,1208.0225,943.6413,1205.0661,956.6084,0.211694358,,1956,26044,28000,0,0,97,0,159,1115.666667,106.6666667,485,95,2.7529914,34.8348891,3.7955031,907,2.1
5/23/20,202021,AL,1,-903,2341,2677,-556,-10210,1678,995.14,1300.5769,1107.9751,1230.4067,903.0286,1362.8075,1065.9281,1541.7362,1243.3912,1552.1202,1289.1498,1235.9185,931.7335,1387.2934,1079.3422,1530.6202,1215.4632,1495.2706,1201.8598,1516.7185,1199.8433,1297.9931,942.7396,1407.9919,1097.7821,1409.3363,1116.0734,0.313911443,,2415,26767,29182,0,0,61,7951,202,1124,120,549,64,3.3710065,0,3.9678084,908,2
5/30/20,202022,AL,1,-1734,1721,2774,-574,-12300,1782,1013.26,1234.3863,1046.7535,1159.0047,831.4526,1292.1749,989.0048,1457.0302,1152.4275,1473.7532,1199.41,1164.6783,859.1637,1304.5621,993.5931,1464.7999,1141.5085,1415.4403,1110.7912,1444.4412,1119.9316,1218.6039,866.8795,1332.6901,1021.785,1335.6877,1035.0149,0.197739285,,3421,26104,29525,0,0,72,1404,237,1072.333333,66.33333333,618,69,3.6217044,0,4.0424794,914,1.9
6/6/20,202023,AL,1,103,2689,3289,249,-8989,1419,1025.35,1308.4726,1096.6506,1233.1351,855.74,1374.2607,1022.1877,1535.7936,1182.1555,1593.6606,1268.6239,1241.664,886.5908,1383.1517,1024.17,1544.1262,1168.463,1526.9328,1172.068,1543.9882,1165.1015,1309.5061,902.8572,1413.3559,1050.7318,1417.8333,1068.1503,0.392034984,,2684,30759,33109,0,0,71,2040,167,1138.333333,146.3333333,689,71,4.3448438,0,5.209898,914,2
6/13/20,202024,AL,1,-671,1687,2654,141,-8881,1383,1079.12,1330.7062,1120.0219,1248.9004,851.983,1386.4916,1015.2644,1581.0353,1199.8456,1678.8007,1323.9433,1247.941,876.0403,1406.1628,1025.2675,1585.9442,1184.5073,1604.6464,1216.8899,1594.1164,1193.2989,1329.7856,898.6221,1459.22,1071.4179,1450.788,1077.9816,0.507409689,,4558,43050,47562,0,0,84,2113,248,1110.666667,122.6666667,773,84,3.9765274,0,4.628908,913,2.3
6/20/20,202025,AL,1,216,2469,4321,1174,-8942,1122,1172.6,1448.7868,1206.416,1342.1491,884.5753,1505.5693,1073.9866,1720.7225,1278.5873,1874.073,1465.1714,1345.5314,914.455,1525.033,1084.7565,1727.3188,1262.834,1781.536,1329.2878,1764.3397,1301.2988,1456.4057,951.1743,1587.0273,1143.6314,1578.0261,1145.7554,0.403862157,,4948,41323,46228,0,0,65,2466,202,1059,77,838,65,4.5284553,0,5.8465028,915,3.1
6/27/20,202026,AL,1,-1068,963,2642,1017,-9539,1413,1152.2,1302.7369,1099.796,1203.5175,783.1944,1361.1139,962.7159,1556.4718,1150.145,1699.7715,1316.8418,1203.0652,808.1413,1374.8094,969.5735,1558.5515,1129.1746,1634.2285,1211.7393,1612.4223,1176.5254,1284.6983,824.1674,1449.872,1035.473,1431.0056,1031.6429,0.426416479,,5534,38969,44926,0,0,81,2892,254,1111,131,919,81,4.7559159,0,5.4280285,917,4.4
7/4/20,202027,AL,1,-506,2911,3117,670,-13410,1524,1123.02,1237.714,1014.6955,1165.1139,727.4662,1298.5779,880.8072,1462.0645,1037.6087,1571.97,1168.562,1167.7207,751.7336,1307.8511,887.0905,1480.5059,1031.0363,1497.2902,1060.4836,1501.1227,1058.2206,1245.8124,766.9032,1372.6656,944.1537,1352.3599,935.0897,0.313510458,,7779,50283,57559,0,0,88,3216,209,1157.666667,180.6666667,1007,88,7.654207,0,7.3015691,917,5.9
7/11/20,202028,AL,1,-1099,912,2925,808,-10591,1404,1156.63,1189.6574,994.2765,1116.4617,694.1624,1239.7106,839.2116,1405.4067,997.842,1527.1717,1143.9323,1113.5026,715.5041,1256.7391,848.8545,1423.0566,991.4299,1448.0137,1031.5904,1464.3839,1034.1399,1178.7589,721.0199,1330.6433,911.3465,1301.7522,900.8378,0.842531805,,9085,50847,59782,0,0,107,3701,3839,1207.333333,230.3333333,1114,107,7.4213878,0,8.0011882,915,6.6
7/18/20,202029,AL,1,-1224,932,2699,602,-10176,1385,1155.19,1227.4042,1014.2705,1144.0335,691.079,1277.9385,842.567,1461.7003,1012.831,1611.4017,1174.7024,1141.2136,713.2154,1295.9636,852.8759,1468.9083,997.3285,1538.2988,1066.4256,1524.0163,1046.8969,1223.7309,727.3111,1367.3209,908.8885,1347.9583,908.743,0.70359431,,13287,59188,72074,0,0,172,3953,1037,1217.666667,240.6666667,1286,172,8.369968,0,8.950424,913,6.6
7/25/20,202030,AL,1,-1605,602,2189,539,-10228,1415,1161.48,1222.3591,1020.0726,1143.3545,680.5805,1282.0036,834.3882,1466.2321,1000.2319,1632.0792,1176.8553,1138.4596,700.6678,1296.6899,842.2645,1475.3961,986.1952,1560.9927,1070.8517,1544.9405,1044.395,1217.1751,713.5669,1364.5533,892.6958,1356.1826,901.8775,0.489508657,,12896,54220,66354,0,0,170,2774,1375,1239.333333,265.3333333,1456,170,8.4904637,0,8.2963431,916,5.9
8/1/20,202031,AL,1,-1206,612,2311,357,-10266,1372,1147.26,1236.7223,1038.4443,1169.3513,685.5495,1305.743,833.9878,1493.9685,1001.492,1632.6968,1159.2291,1170.1108,708.2803,1312.1371,836.8805,1496.3897,982.7866,1580.9786,1069.9759,1572.5824,1046.1975,1262.9218,727.9797,1392.9611,896.2326,1373.008,897.8808,0.519401447,,11219,44541,55007,0,0,147,2891,1364,1268,301,1603,147,7.4492763,0,7.5131738,918,5.3
8/8/20,202032,AL,1,-591,1317,2937,450,-9961,1150,1180.84,1261.723,1043.9747,1184.4114,670.6509,1315.5394,818.3924,1512.1358,990.051,1747.6222,1229.7377,1168.8755,684.0949,1320.6357,819.2204,1530.113,982.7244,1690.515,1128.7434,1688.2962,1108.5133,1296.2808,725.1235,1433.3505,899.1196,1400.0659,892.8392,0.630383271,,9038,43093,51140,0,0,132,2522,1016,1266.666667,303.6666667,1755,152,7.265502,0,7.5546038,921,4.7
8/15/20,202033,AL,1,-1582,265,1987,-38,-9890,1205,1174.46,1242.5301,1036.1241,1183.3537,659.3884,1298.5352,797.2694,1503.8401,969.6193,1723.4859,1197.8104,1157.5814,666.3688,1304.8803,796.6572,1518.443,960.3293,1689.2019,1118.4496,1674.5128,1087.4639,1306.59,717.0584,1409.7899,869.42,1385.4518,871.6649,,,9193,78322,86852,0,0,161,3600,1070,1211.666667,249.6666667,1896,141,7.719121,0,8.818383,922,3.9
8/22/20,202034,AL,1,-1224,-124,503,-113,-4684,1088,1146.13,1155.9501,959.7924,1105.4482,605.1029,1213.8574,730.9723,1396.9509,883.7977,1603.9655,1093.47,1084.2196,613.159,1213.433,726.9054,1404.0185,868.388,1584.3117,1032.2002,1572.5469,1006.3218,1215.5251,654.1072,1301.7767,786.4025,1292.5196,798.1637,,,6952,72313,78522,0,0,115,3161,895,1207.666667,242.6666667,2011,115,7.5185711,0,7.6231469,922,3.4
8/29/20,202035,AL,1,-1430,-499,140,-342,-3921,1201,1052.28,1016.5045,836.852,967.8863,518.659,1062.6325,630.3766,1220.3822,760.0012,1354.858,908.5574,960.8682,533.2265,1065.4334,628.0563,1213.8968,737.1526,1339.3472,859.3392,1328.8419,830.376,1068.5192,561.3308,1136.081,669.4838,1121.7521,682.3076,,,9357,50179,56236,0,0,141,3344,765,1132,170,2152,141,7.3335047,0,8.0072886,924,3
9/5/20,202036,AL,1,-897,-91,226,-202,-3984,836,1124.75,1104.5066,929.8616,1057.4234,568.0051,1164.6596,689.4074,1322.5707,826.7611,1466.9747,985.9143,1047.1123,581.717,1162.8371,685.4334,1326.1294,809.3354,1449.7961,930.6929,1441.8529,903.6482,1172.0454,621.5057,1240.4736,735.9922,1219.9704,741.5807,,,7914,22166,26227,0,0,123,3126,647,1136,172,2275,123,10.0256105,0,12.2607768,924,2.8
9/12/20,202037,AL,1,-1365,-391,1439,-387,-6727,746,1135.05,1094.1136,911.9116,1043.4183,545.1588,1158.9441,668.2135,1330.4843,811.6925,1489.2479,977.214,1034.3649,558.9138,1158.7951,666.3574,1333.9015,793.771,1460.5365,913.8799,1440.1686,881.2832,1150.9371,594.1252,1242.8823,717.3544,1223.152,724.6557,0,,5843,32553,37049,0,0,75,3069,613,1134,162,2350,75,5.0029174,0,5.5919873,926,2.7
9/19/20,202038,AL,1,-2776,-944,1969,-1242,-9997,820,1051.49,1024.7841,843.4956,977.1726,493.4361,1085.7153,606.7192,1250.9542,738.1391,1404.6515,894.9731,969.8806,507.5956,1094.3511,607.8399,1242.5029,714.5048,1379.2257,839.3639,1361.1805,806.4662,1085.3742,538.16,1160.762,645.6632,1148.5724,660.1457,0,,6518,39725,44876,0,0,87,7009,700,1072,94,2437,87,6.6097152,0,7.1207423,926,2.6
9/26/20,202039,AL,1,-2300,-1086,1184,-797,-7952,1022,1046.34,1047.6316,828.7887,993.0182,478.7274,1096.8798,588.62,1262.5455,716.6943,1424.1643,880.4753,989.1475,495.2285,1091.1648,582.3825,1260.5727,695.7088,1404.8052,827.0046,1385.8946,790.1511,1102.9047,522.0707,1182.4768,631.806,1161.1596,641.9531,0,,7427,51600,56510,0,0,79,3351,625,985.3333333,43,2501,64,5.4847012,0,5.5308292,927,2.5
10/3/20,202040,AL,1,-1273,-352,1774,-679,-7685,671,1057.96,1149.6866,902.7386,1083.9731,512.9135,1195.8502,632.4611,1365.3305,766.2521,1529.7893,927.6095,1077.9503,529.7199,1201.9499,632.5531,1356.324,740.2682,1504.1561,868.7816,1504.8379,843.3385,1205.2211,559.3621,1282.9642,674.1259,1258.2592,685.4319,0,,6789,46271,51113,0,0,57,3365,568,759.6666667,0,2558,57,7.9159487,0,7.7277234,925,2.6
10/10/20,202041,AL,1,-2107,-663,1120,-751,-8268,871,1017.27,828.3656,663.2956,779.7578,366.8218,865.217,454.0127,997.4976,555.4149,1139.9727,674.1686,776.1805,379.134,873.993,457.2689,994.5251,537.9512,1104.2118,623.1241,1086.0132,600.8578,860.3862,395.988,945.9137,492.532,919.4289,495.8534,,,6146,43100,48275,0,0,106,3292,759,,,2664,106,7.4216167,0,8.9945849,920,2.7
10/17/20,202042,AL,1,-1047,-414,467,-312,-3987,531,866.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7136,38680,44475,0,0,124,2998,676,,,2788,124,6.2458108,0,5.6389717,,
1/4/20,202001,AK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,201,2.2
1/11/20,202002,AK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,105,15,0,0,0,0,0,203,1.6
1/18/20,202003,AK,2,0,0,0,0,0,0,668.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,99,5,0,0,0,0,0,200,1.5
1/25/20,202004,AK,2,0,0,0,0,0,0,743.88,800.766,761.9491,1024.0353,952.4338,780.6811,735.6397,740.4138,712.6955,903.7439,880.3439,751.6862,724.2977,751.0421,720.7116,845.7393,815.9727,997.2001,966.1955,968.3609,930.4329,0,0,914.3403,886.8742,816.6765,786.9018,,,0,0,0,0,0,0,0,0,97,7,0,0,0,0,0,199,1.5
2/1/20,202005,AK,2,0,0,0,0,0,0,732.24,864.3075,822.4544,998.6404,928.1661,835.3003,791.8601,822.0475,793.7804,959.2277,927.3498,792.141,764.9362,819.1119,787.2674,879.5425,849.3107,1101.8924,1054.5418,981.0441,942.1215,0,0,1015.248,985.7351,879.0354,845.1683,,,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,201,1.7
2/8/20,202006,AK,2,0,0,0,0,0,0,761.72,866.3492,838.563,999.8922,963.9895,871.2285,840.1604,786.1522,764.9273,977.1094,952.8156,804.6793,780.2462,795.8514,774.0194,884.9627,862.0745,1145.3887,1112.0438,979.5172,948.2783,0,0,1006.623,984.1428,884.292,859.5541,,,0,0,0,0,0,0,0,0,95,9,0,0,0,0,0,201,1.7
2/15/20,202007,AK,2,51,5,25,9,-3,-1,799.97,967.4679,937.8952,1089.4663,1053.8678,975.5136,938.5857,904.8679,880.1998,1085.6865,1054.84,907.1981,876.3986,917.7547,887.6103,996.9302,970.2452,1217.8158,1187.8889,1104.8553,1068.2406,0,0,1101.2744,1070.8347,992.6293,964.5832,,,0,0,0,0,0,0,0,0,89,4,0,0,0,0,0,205,1.6
2/22/20,202008,AK,2,77,-54,78,94,-290,51,801.04,978.856,962.4033,1151.6449,1114.7403,1014.6488,973.8049,890.6146,874.3923,1079.6823,1065.856,847.5653,821.5215,913.4411,889.7951,1022.1808,1001.8799,1218.3406,1216.418,1115.3675,1080.725,0,0,1108.7934,1093.8077,992.6907,973.9238,,,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,202,1.7
2/29/20,202009,AK,2,390,98,144,88,206,-32,828.59,1067.7745,1057.2725,1319.0927,1283.6,1106.1313,1066.2741,1008.4696,991.3549,1136.4927,1121.132,1031.1199,1016.4206,1001.4539,977.6036,1114.2714,1088.8183,1248.6588,1244.5809,1172.7395,1132.7261,0,0,1236.0953,1222.0341,1079.3426,1061.0764,,,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,203,1.9
3/7/20,202010,AK,2,627,259,58,173,160,-14,823.17,1089.4135,1070.1039,1343.6282,1322.3566,1099.0735,1049.5422,1037.8747,1012.5153,1182.1321,1157.7307,1024.4663,995.6096,1031.5267,997.4803,1142.6109,1109.8811,1329.522,1317.5562,1234.2391,1179.9029,0,0,1275.6962,1254.4647,1111.6426,1084.9091,,,0,4,4,0,0,0,0,0,79,0,0,0,0,0,0,204,3.3
3/14/20,202011,AK,2,513,469,239,67,-307,57,820.56,596.8583,549.6668,815.081,774.9276,592.8642,533.3748,546.9327,503.9628,663.9564,608.4233,542.3857,501.0179,557.7708,506.2073,627.4474,576.0315,762.2391,705.9466,670.3522,606.646,0,0,685.7125,639.2861,614.7517,563.9426,,,1,131,132,0,0,0,0,0,92,7,0,0,0,0,0,203,5
3/21/20,202012,AK,2,-780,202,253,-477,-1083,248,580.85,478.7167,444.4022,533.9294,505.8935,499.6914,442.6223,450.4918,419.556,486.3561,459.7035,441.9793,405.6441,482.3652,442.3065,469.852,438.7872,497.8209,475.6547,507.4645,464.0046,0,0,539.3243,506.5667,471.5925,439.6602,,,13,615,628,0,0,0,0,0,69,0,0,0,0,0,0,203,6.9
3/28/20,202013,AK,2,-2134,-842,377,-1297,-2349,467,472.87,292.7799,265.527,333.8104,310.2654,312.5419,268.9155,275.4198,250.6085,278.4125,256.59,299.9842,265.9552,297.0393,265.7188,273.1486,249.5615,268.7996,250.5644,302.2602,268.2656,0,0,313.5892,287.5802,279.6529,254.4093,,,71,2078,2149,0,0,2,0,5,85.33333333,0,2,2,0,0,0,205,6.5
4/4/20,202014,AK,2,-2330,-1071,180,-1526,-2683,505,459.02,276.2825,243.0187,284.6843,257.3041,289.9383,242.6237,249.292,221.8307,252.0634,227.376,261.0776,225.1379,272.0642,238.7904,254.217,225.7536,236.9079,216.7852,269.01,232.6264,0,0,283.9634,253.5424,255.0983,227.1428,,,86,3033,3119,0,0,3,0,11,97.33333333,10.33333333,5,3,0,0,0,204,5.6
4/11/20,202015,AK,2,-1426,-522,300,-1549,-2561,500,503.16,258.5032,219.6553,258.7144,222.9825,275.5911,223.8901,236.8713,205.2167,237.6331,207.6624,243.5674,206.7169,259.8956,222.3655,240.6322,206.183,218.7955,193.2272,243.8591,205.5217,0,0,263.2292,228.4771,242.6528,209.6817,,,86,1606,1692,0,0,3,63,15,82.33333333,0,8,3,3.9983733,7.154195692,4.392028,203,4.2
4/18/20,202016,AK,2,-1044,-472,147,-1475,-2442,479,558.83,221.5895,161.5466,214.698,167.0445,237.6332,165.3223,205.4512,151.9648,204.1473,154.431,216.5394,157.7722,222.4045,163.1004,204.5709,151.2282,190.3561,145.8806,213.6412,156.5458,0,0,227.9951,170.983,207.83,154.4141,,,57,2079,2131,0,0,1,84,5,79.33333333,0,9,1,4.3399783,60.97549519,4.7978775,204,3
4/25/20,202017,AK,2,-753,-269,542,-1386,-2305,432,645.77,323.8397,253.2843,308.4679,252.545,353.1201,259.1836,303.2108,237.4726,300.2292,237.654,307.752,238.4512,328.5826,252.9377,305.4142,237.6865,282.4144,226.9649,304.4179,231.7388,0,0,331.5982,261.4648,308.5309,241.3804,,,25,6052,6077,0,0,0,70,0,63.33333333,0,9,0,4.1735702,54.38316256,6.224176,203,2.6
5/2/20,202018,AK,2,-335,67,1070,-1236,-2087,303,769.14,370.8448,286.1753,339.1098,266.6164,390.3749,277.379,355.0684,268.6763,350.7255,270.4739,355.4075,265.5694,381.8316,286.8497,356.1038,268.0463,317.0721,245.5228,348.5044,257.2511,0,0,384.2389,293.1884,356.6238,270.8963,,,26,5641,5667,0,0,0,44,0,88.33333333,3.333333333,9,0,3.3293147,38.24037157,2.8557513,203,2.2
5/9/20,202019,AK,2,-126,309,1377,-1137,-1902,298,848.96,460.0385,363.3815,443.1513,349.8176,483.0011,345.8968,452.1579,343.2899,445.9981,347.477,465.0899,347.5547,483.4393,364.7048,440.1854,334.3182,414.6728,325.2985,437.1592,325.776,0,0,478.5438,366.8573,455.4291,348.6608,,,13,5037,5050,0,0,1,57,0,90,7,10,1,2.5292695,40.89865869,3.0804967,205,1.7
5/16/20,202020,AK,2,-18,343,1554,-1044,-1678,242,705.32,472.8211,375.9582,443.4705,352.2186,508.675,358.8707,462.4575,348.2478,460.0013,353.1729,494.8,365.3996,489.5805,365.018,461.0268,345.1818,426.8404,332.8562,450.746,331.2061,0,0,498.556,379.6076,469.4621,355.2748,,,14,6818,6832,0,0,0,26,0,84.33333333,1.333333333,10,0,1.9892618,23.43106653,2.6367764,202,1.6
5/23/20,202021,AK,2,116,400,1281,-916,-1578,217,1060.92,537.6003,430.3864,578.0895,464.097,570.1112,398.1056,535.664,399.3465,533.7964,400.7883,564.9544,409.291,568.1245,416.3452,523.9148,387.4431,506.1486,390.1727,521.5739,379.8575,0,0,573.3893,431.53,543.1877,404.955,,,16,9054,9070,0,0,0,14,0,81.33333333,0,10,0,3.0466795,0,3.9598783,203,1.4
5/30/20,202022,AK,2,195,401,1751,-882,-1903,204,1077.54,527.204,425.7067,553.1511,447.5778,550.6714,379.0938,512.5762,375.8223,527.4233,394.5621,529.9467,377.4158,542.8473,392.0585,516.1416,379.1963,510.6116,392.733,516.4343,371.8346,0,0,563.2141,421.3197,526.0642,389.1785,,,26,9318,9344,3,0,0,10,0,99,15,10,0,3.465522,0,3.5305248,203,1.3
6/6/20,202023,AK,2,449,556,1672,-633,-1285,148,1157.74,586.7421,468.9862,654.5542,514.3181,614.424,416.6071,585.8349,418.0568,584.155,424.6276,613.0838,429.033,603.2981,421.4856,584.7893,419.2548,568.666,429.807,583.9229,411.1821,0,0,649.3857,477.8605,590.8711,425.858,,,102,12104,12206,6,0,0,14,48,79.33333333,0,10,0,4.0401444,0,3.2083652,205,1.3
6/13/20,202024,AK,2,556,534,1861,-470,-1263,124,1233.88,617.2053,498.2758,722.8731,585.7275,629.3373,426.6196,600.6792,426.8105,621.6518,447.2488,619.3881,431.2148,631.0571,436.559,607.9967,433.1585,613.3517,464.3945,608.0082,423.0015,0,0,658.4046,484.1905,622.6478,447.3803,,,118,7784,7902,14,0,2,23,0,88.66666667,3.666666667,12,2,3.4438796,0,4.1334287,204,1.4
6/20/20,202025,AK,2,630,555,1871,-509,-1360,121,1267.54,560.7459,438.281,591.5782,472.3836,573.8759,369.4735,553.1172,371.9269,565.1691,388.2289,541.766,361.9307,565.3013,370.9014,559.3513,378.9184,575.0995,417.8224,554.7619,365.0209,0,0,609.0924,428.759,565.0947,387.1453,,,89,15026,15115,8,0,0,59,0,91,3,12,0,2.5423667,0,3.0407978,204,1.5
6/27/20,202026,AK,2,628,513,1980,-373,-1446,119,1304.51,589.154,468.1066,705.1021,566.9568,627.583,406.7787,578.4102,389.5457,605.5572,414.0429,584.9643,390.5024,579.5536,377.7192,600.098,406.3283,657.6356,482.7325,600.5726,396.6445,0,0,662.1795,472.2845,603.866,413.42,,,111,18552,18663,10,0,2,57,0,89,0.666666667,14,2,2.0793684,0,2.0687614,204,1.9
7/4/20,202027,AK,2,830,906,2488,-306,-1821,102,1370.59,541.7318,418.6554,641.574,501.2526,598.6733,372.207,541.9195,350.9982,532.4806,350.4445,577.5296,369.2212,556.1857,347.1328,535.9199,350.979,546.8538,386.707,536.4922,341.1744,0,0,594.141,409.5894,552.8545,364.1722,,,257,16894,17151,12,0,2,23,0,83.33333333,0,16,2,3.9293918,0,4.3267319,204,2.4
7/11/20,202028,AK,2,815,627,1786,-153,-1577,131,1397.64,560.093,446.4984,732.0983,599.7895,624.3574,393.1832,554.0519,362.7033,556.4743,371.2036,572.5289,372.8787,565.4078,358.1667,575.6093,381.0012,580.0815,417.5289,553.4064,356.1947,0,0,640.0188,448.9937,575.0696,385.2475,,,274,20370,20644,8,0,1,54,0,100.6666667,14.66666667,17,1,2.5031265,0,2.3722856,203,2.7
7/18/20,202029,AK,2,971,716,2205,-106,-1509,115,1449.95,540.2084,423.3834,714.4561,572.4315,568.2589,345.4391,522.689,332.0119,566.369,367.1238,535.8535,333.4598,524.7437,323.8298,552.4396,352.8996,624.0803,439.6264,536.031,332.9551,0,0,615.3248,413.9833,564.4756,367.8153,,,774,24213,24987,2,0,1,110,0,87.33333333,0.666666667,18,1,2.566022,0,3.6476456,204,2.9
7/25/20,202030,AK,2,973,722,2036,-108,-1467,129,1433.58,516.4635,398.3794,699.0629,555.5228,537.1938,310.4872,516.5471,314.8947,539.9262,336.5553,579.0528,345.7837,502.7939,296.5308,523.8806,320.9372,597.4053,409.064,522.763,312.6521,0,0,588.8458,382.5123,545.1515,341.5833,,,709,35994,36703,7,0,2,107,0,88.33333333,1.333333333,20,2,3.2467496,0,4.0394027,204,2.8
8/1/20,202031,AK,2,964,695,1943,-103,-1537,106,1461.96,525.5386,403.2052,696.4184,536.5989,535.6247,299.4414,526.2413,311.9839,561.8275,341.1898,555.9108,323.1005,525.9164,299.3024,520.0445,310.0607,634.1788,426.5728,539.1997,311.7648,0,0,602.8425,382.1089,557.1703,339.8244,,,959,32608,33567,23,0,4,115,0,109.3333333,24.33333333,24,4,5.0688835,0,5.9224502,203,2.7
8/8/20,202032,AK,2,731,621,2224,-44,-1471,115,1455.14,520.2623,385.3209,686.2436,499.6854,595.592,315.688,526.0495,297.4956,558.4219,323.5745,533.9577,293.973,521.3851,283.3029,553.4548,316.2668,633.3826,401.8262,546.5768,303.3368,0,0,621.1001,377.7861,561.8652,325.6085,,,546,34414,34960,20,0,2,324,0,96.66666667,10.66666667,26,2,2.4708678,0,3.3784052,204,2.5
8/15/20,202033,AK,2,611,530,2076,-176,-1495,101,1448.92,487.2819,354.8917,646.8723,440.4666,531.9153,270.8425,482.0208,262.8815,516.4694,289.214,532.3986,283.1595,493.1072,259.5125,496.2612,274.4059,558.6823,335.7841,527.138,283.7009,0,0,566.5645,331.1484,514.8353,287.0336,,,581,22503,23084,24,0,2,130,0,68.66666667,0,28,2,2.4292046,0,2.5707866,203,2.3
